legId,searchDate,flightDate,startingAirport,destinationAirport,travelDuration,isBasicEconomy,isRefundable,isNonStop,totalFare,totalTravelDistance,segmentsDepartureTimeEpochSeconds,segmentsDepartureTimeRaw,segmentsArrivalTimeEpochSeconds,segmentsArrivalTimeRaw,segmentsArrivalAirportCode,segmentsDepartureAirportCode,segmentsAirlineName,segmentsAirlineCode,segmentsEquipmentDescription,segmentsDurationInSeconds,segmentsDistance,segmentsCabinCode
336ececcb74d8ea09b290a70d4bd9bff,2022-04-16,2022-04-17,ATL,PHL,PT6H26M,False,False,False,358.6,1272.0,1650232380||1650247800,2022-04-17T17:53:00.000-04:00||2022-04-17T21:10:00.000-05:00,1650239580||1650255540,2022-04-17T18:53:00.000-05:00||2022-04-18T00:19:00.000-04:00,ORD||PHL,ATL||ORD,United||United,UA||UA,Airbus A320||Boeing 737-900,7200||7740,600||672,coach||coach
890fef0fd23b1b9e82b295ac323c8267,2022-04-16,2022-04-17,ATL,PHL,PT6H32M,False,False,False,358.6,1272.0,1650207780||1650223800,2022-04-17T11:03:00.000-04:00||2022-04-17T14:30:00.000-05:00,1650214980||1650231300,2022-04-17T12:03:00.000-05:00||2022-04-17T17:35:00.000-04:00,ORD||PHL,ATL||ORD,United||United,UA||UA,Airbus A320||Boeing 737-700,7200||7500,600||672,coach||coach
2061002557077295d8a9d7c2b480fb34,2022-04-16,2022-04-17,ATL,PHL,PT2H2M,False,False,True,403.99,667.0,1650197760,2022-04-17T08:16:00.000-04:00,1650205080,2022-04-17T10:18:00.000-04:00,PHL,ATL,Frontier Airlines,F9,,7320,667,coach
90ccb3cc1e1d279854dd84958f1b025b,2022-04-16,2022-04-17,ATL,PHL,PT1H56M,False,False,True,458.6,667.0,1650249600,2022-04-17T22:40:00.000-04:00,1650256560,2022-04-18T00:36:00.000-04:00,PHL,ATL,Delta,DL,Boeing 737-900,6960,667,coach
62b551ed7a35cfb029c70e31aee782c9,2022-04-16,2022-04-17,ATL,PHL,PT2H3M,False,False,True,458.6,667.0,1650204600,2022-04-17T10:10:00.000-04:00,1650211980,2022-04-17T12:13:00.000-04:00,PHL,ATL,American Airlines,AA,Embraer 175,7380,667,coach
c78a14e1a9997ad53554f005585b2f7b,2022-04-16,2022-04-17,ATL,PHL,PT6H38M,False,False,False,519.67,1227.0,1650206700||1650224400,2022-04-17T10:45:00.000-04:00||2022-04-17T15:40:00.000-04:00,1650216180||1650230580,2022-04-17T13:23:00.000-04:00||2022-04-17T17:23:00.000-04:00,BOS||PHL,ATL||BOS,JetBlue Airways||JetBlue Airways,B6||B6,||Embraer 190,9480||6180,947||280,coach||coach
7e5496031e879dbd94a0a11580a14336,2022-04-16,2022-04-17,ATL,PHL,PT4H10M,False,False,False,676.61,859.0,1650222480||1650234600,2022-04-17T15:08:00.000-04:00||2022-04-17T18:30:00.000-04:00,1650231780||1650237480,2022-04-17T17:43:00.000-04:00||2022-04-17T19:18:00.000-04:00,EWR||PHL,ATL||EWR,United||United,UA||UA,Embraer 170||Embraer 170,9300||2880,762||97,coach||coach
ee13167efdb5943fbce190280d6ebbcf,2022-04-16,2022-04-17,ATL,PHL,PT1H56M,False,False,True,698.6,667.0,1650200400,2022-04-17T09:00:00.000-04:00,1650207360,2022-04-17T10:56:00.000-04:00,PHL,ATL,Delta,DL,Boeing 737-900,6960,667,coach
310dbf1c55b215032af04aaf857139c6,2022-04-16,2022-04-17,ATL,PHL,PT1H57M,False,False,True,698.6,667.0,1650213900,2022-04-17T12:45:00.000-04:00,1650220920,2022-04-17T14:42:00.000-04:00,PHL,ATL,Delta,DL,Boeing 737-800,7020,667,coach
b27cce47057cf965616bb532f606d0eb,2022-04-16,2022-04-17,ATL,PHL,PT2H2M,False,False,True,698.6,667.0,1650221100,2022-04-17T14:45:00.000-04:00,1650228420,2022-04-17T16:47:00.000-04:00,PHL,ATL,Delta,DL,Boeing 737-900,7320,667,coach
6dcdd614ce532ea4095eb5265f206720,2022-04-16,2022-04-17,ATL,PHL,PT2H5M,False,False,True,1627.61,667.0,1650194280,2022-04-17T07:18:00.000-04:00,1650201780,2022-04-17T09:23:00.000-04:00,PHL,ATL,American Airlines,AA,Airbus A320,7500,667,first
31ad4eaa9c6b23b471c6d8c960281180,2022-04-16,2022-04-17,ATL,PHL,PT2H7M,False,False,True,1627.61,667.0,1650208560,2022-04-17T11:16:00.000-04:00,1650216180,2022-04-17T13:23:00.000-04:00,PHL,ATL,American Airlines,AA,Embraer 175,7620,667,first
f4c23f90ffa7dc90923e07970c4ecfbd,2022-04-16,2022-04-17,ATL,SFO,PT10H38M,True,False,False,307.6,2857.0,1650225900||1650256500,2022-04-17T16:05:00.000-04:00||2022-04-17T21:35:00.000-07:00,1650246540||1650264180,2022-04-17T18:49:00.000-07:00||2022-04-17T23:43:00.000-07:00,SEA||SFO,ATL||SEA,Alaska Airlines||Alaska Airlines,AS||AS,Boeing 737-900||AIRBUS INDUSTRIE A321 SHARKLETS,20640||7680,2178||679,coach||coach
4b4a273ff6638b4baa01395ca10fa275,2022-04-16,2022-04-17,ATL,SFO,PT7H52M,False,False,False,369.1,2520.0,1650226680||1650234360,2022-04-17T16:18:00.000-04:00||2022-04-17T18:26:00.000-04:00,1650230760||1650255000,2022-04-17T17:26:00.000-04:00||2022-04-17T21:10:00.000-07:00,CLT||SFO,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Airbus A321,4080||20640,228||2292,coach||coach
8002238185ccd70f1807c10ac7029b1b,2022-04-16,2022-04-17,ATL,SFO,PT9H15M,False,False,False,369.1,2520.0,1650198000||1650210660,2022-04-17T08:20:00.000-04:00||2022-04-17T11:51:00.000-04:00,1650203400||1650231300,2022-04-17T09:50:00.000-04:00||2022-04-17T14:35:00.000-07:00,CLT||SFO,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A320||Airbus A321,5400||20640,228||2292,coach||coach
7bc0707696863d69f148d8c068b1cdd3,2022-04-16,2022-04-17,ATL,SFO,PT10H35M,False,False,False,369.1,2520.0,1650193200||1650210660,2022-04-17T07:00:00.000-04:00||2022-04-17T11:51:00.000-04:00,1650198060||1650231300,2022-04-17T08:21:00.000-04:00||2022-04-17T14:35:00.000-07:00,CLT||SFO,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Airbus A321,4860||20640,228||2292,coach||coach
1708ee850a10ea26f094d3dc4e8b8a3c,2022-04-16,2022-04-17,ATL,SFO,PT8H53M,False,False,False,370.6,2282.0,1650232080||1650258900,2022-04-17T17:48:00.000-04:00||2022-04-17T22:15:00.000-07:00,1650249540||1650264060,2022-04-17T19:39:00.000-07:00||2022-04-17T23:41:00.000-07:00,LAX||SFO,ATL||LAX,American Airlines||American Airlines,AA||AA,Airbus A321||Embraer 175,17460||5160,1943||339,coach||coach
03b12c944a057ced24f29237be122e78,2022-04-16,2022-04-17,ATL,SFO,PT8H57M,True,False,False,387.6,2857.0,1650225900||1650250500,2022-04-17T16:05:00.000-04:00||2022-04-17T19:55:00.000-07:00,1650246540||1650258120,2022-04-17T18:49:00.000-07:00||2022-04-17T22:02:00.000-07:00,SEA||SFO,ATL||SEA,Alaska Airlines||Alaska Airlines,AS||AS,Boeing 737-900||Boeing 737 MAX 9,20640||7620,2178||679,coach||coach
50f7c8798382537312293ae579dc3828,2022-04-16,2022-04-17,ATL,SFO,PT8H35M,False,False,False,436.6,2332.0,1650210300||1650225900,2022-04-17T11:45:00.000-04:00||2022-04-17T15:05:00.000-05:00,1650219060||1650241200,2022-04-17T13:11:00.000-05:00||2022-04-17T17:20:00.000-07:00,IAH||SFO,ATL||IAH,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Boeing 737-900,8760||15300,691||1641,coach||coach
0a9573d4b762db3be10e7ffc0eedc3f4,2022-04-16,2022-04-17,ATL,SFO,PT13H16M,False,False,False,456.69,2316.0,1650250740||1650278400||1650290700,2022-04-17T22:59:00.000-04:00||2022-04-18T05:40:00.000-05:00||2022-04-18T08:05:00.000-06:00,1650259020||1650288660||1650298500,2022-04-18T00:17:00.000-05:00||2022-04-18T07:31:00.000-06:00||2022-04-18T09:15:00.000-07:00,DFW||SLC||SFO,ATL||DFW||SLC,Delta||Delta||Delta,DL||DL||DL,Airbus A321||Airbus A321||Airbus A319,8280||10260||7800,725||992||599,coach||coach||coach
613a55887155930652c43a803299d119,2022-04-16,2022-04-17,ATL,SFO,PT7H30M,False,False,False,469.6,2236.0,1650207780||1650227400,2022-04-17T11:03:00.000-04:00||2022-04-17T13:30:00.000-07:00,1650222840||1650234780,2022-04-17T12:14:00.000-07:00||2022-04-17T15:33:00.000-07:00,PHX||SFO,ATL||PHX,American Airlines||American Airlines,AA||AA,Airbus A321||Airbus A319,15060||7380,1584||652,coach||coach
695d52d15c87246e239ac9f71279221b,2022-04-16,2022-04-17,ATL,SFO,PT7H12M,False,False,False,557.6,2161.0,1650228240||1650244080,2022-04-17T16:44:00.000-04:00||2022-04-17T19:08:00.000-06:00,1650240060||1650254160,2022-04-17T18:01:00.000-06:00||2022-04-17T20:56:00.000-07:00,DEN||SFO,ATL||DEN,United||United,UA||UA,Airbus A320||Boeing 737-900,11820||10080,1207||954,coach||coach
1d027d31ca5dcf886e0a911a0fb8bff1,2022-04-16,2022-04-17,ATL,SFO,PT7H43M,False,False,False,557.6,2332.0,1650218520||1650231000,2022-04-17T14:02:00.000-04:00||2022-04-17T16:30:00.000-05:00,1650227280||1650246300,2022-04-17T15:28:00.000-05:00||2022-04-17T18:45:00.000-07:00,IAH||SFO,ATL||IAH,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Boeing 737-900,8760||15300,691||1641,coach||coach
80e08658b1140995d186b7014852f524,2022-04-16,2022-04-17,ATL,SFO,PT8H16M,False,False,False,557.6,2161.0,1650228240||1650248460,2022-04-17T16:44:00.000-04:00||2022-04-17T20:21:00.000-06:00,1650240060||1650258000,2022-04-17T18:01:00.000-06:00||2022-04-17T22:00:00.000-07:00,DEN||SFO,ATL||DEN,United||United,UA||UA,Airbus A320||Boeing 737-800,11820||9540,1207||954,coach||coach
1c429eab81e528453065fa490b1835a8,2022-04-16,2022-04-17,ATL,SFO,PT8H57M,False,False,False,557.6,2967.0,1650187800||1650199200,2022-04-17T05:30:00.000-04:00||2022-04-17T08:40:00.000-04:00,1650194280||1650220020,2022-04-17T07:18:00.000-04:00||2022-04-17T11:27:00.000-07:00,IAD||SFO,ATL||IAD,United||United,UA||UA,Airbus A319||Boeing 787-8,6480||20820,541||2426,coach||coach
75d86462558e726d0eac2e0179057ecc,2022-04-16,2022-04-17,ATL,SFO,PT9H15M,False,False,False,557.6,2447.0,1650232380||1650248700,2022-04-17T17:53:00.000-04:00||2022-04-17T21:25:00.000-05:00,1650239580||1650265680,2022-04-17T18:53:00.000-05:00||2022-04-18T00:08:00.000-07:00,ORD||SFO,ATL||ORD,United||United,UA||UA,Airbus A320||Boeing 737-900,7200||16980,600||1847,coach||coach
0a33a464dda48609c00cffcaf1a9ac48,2022-04-16,2022-04-17,ATL,SFO,PT5H19M,False,False,True,558.6,2135.0,1650224700,2022-04-17T15:45:00.000-04:00,1650243840,2022-04-17T18:04:00.000-07:00,SFO,ATL,Delta,DL,,19140,2135,coach
3d02a2206641557ce8a72b5af896893a,2022-04-16,2022-04-17,ATL,SFO,PT5H19M,False,False,True,558.6,2135.0,1650237300,2022-04-17T19:15:00.000-04:00,1650256440,2022-04-17T21:34:00.000-07:00,SFO,ATL,Delta,DL,Airbus A330-200,19140,2135,coach
7d7dc04357da9adb964a7ff2cd64ff4c,2022-04-16,2022-04-17,ATL,SFO,PT5H20M,False,False,True,558.6,2135.0,1650207600,2022-04-17T11:00:00.000-04:00,1650226800,2022-04-17T13:20:00.000-07:00,SFO,ATL,Delta,DL,Boeing 737-900,19200,2135,coach
461605886c51e624dbe7c8370da372f8,2022-04-16,2022-04-17,ATL,SFO,PT5H21M,False,False,True,558.6,2135.0,1650244740,2022-04-17T21:19:00.000-04:00,1650264000,2022-04-17T23:40:00.000-07:00,SFO,ATL,Delta,DL,,19260,2135,coach
8938742fd439424566798556927ceb3a,2022-04-16,2022-04-17,ATL,SFO,PT15H18M,False,False,False,580.2,3328.0,1650244980||1650277800,2022-04-17T21:23:00.000-04:00||2022-04-18T06:30:00.000-04:00,1650253320||1650300060,2022-04-17T23:42:00.000-04:00||2022-04-18T09:41:00.000-07:00,EWR||SFO,ATL||EWR,United||United,UA||UA,Airbus A319||BOEING 787-9,8340||22260,762||2566,coach||coach
ec36c5799538f25b107ebf1f8c26c605,2022-04-16,2022-04-17,ATL,SFO,PT9H9M,False,False,False,612.6,3162.0,1650189600||1650199800,2022-04-17T06:00:00.000-04:00||2022-04-17T08:50:00.000-04:00,1650196260||1650222540,2022-04-17T07:51:00.000-04:00||2022-04-17T12:09:00.000-07:00,FLL||SFO,ATL||FLL,JetBlue Airways||JetBlue Airways,B6||B6,Embraer 190||Airbus A319-321,6660||22740,582||2580,coach||coach
f89d024a0f331c6e9f0165eef8b6f15f,2022-04-16,2022-04-17,ATL,SFO,PT7H52M,False,False,False,616.6,2332.0,1650236220||1650249120,2022-04-17T18:57:00.000-04:00||2022-04-17T21:32:00.000-05:00,1650244980||1650264540,2022-04-17T20:23:00.000-05:00||2022-04-17T23:49:00.000-07:00,IAH||SFO,ATL||IAH,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Boeing 737-900,8760||15420,691||1641,coach||coach
14219147419bb60ad0447d834b34ac67,2022-04-16,2022-04-17,ATL,SFO,PT10H19M,False,False,False,618.59,2447.0,1650190200||1650210060,2022-04-17T06:10:00.000-04:00||2022-04-17T10:41:00.000-05:00,1650198000||1650227340,2022-04-17T07:20:00.000-05:00||2022-04-17T13:29:00.000-07:00,ORD||SFO,ATL||ORD,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||Boeing 737-900,7800||17280,600||1847,coach||coach
d35f8240f444be30994c3ae558961778,2022-04-16,2022-04-17,ATL,SFO,PT5H20M,False,False,True,708.6,2135.0,1650197400,2022-04-17T08:10:00.000-04:00,1650216600,2022-04-17T10:30:00.000-07:00,SFO,ATL,Delta,DL,,19200,2135,coach
87dcf8c4efe11dc29164bd3ba198f92e,2022-04-16,2022-04-17,ATL,SFO,PT9H54M,False,False,False,716.61,3328.0,1650217680||1650230700,2022-04-17T13:48:00.000-04:00||2022-04-17T17:25:00.000-04:00,1650226020||1650253320,2022-04-17T16:07:00.000-04:00||2022-04-17T20:42:00.000-07:00,EWR||SFO,ATL||EWR,United||United,UA||UA,Embraer 170||,8340||22620,762||2566,coach||coach
17bce57ff153bf6ed222b7330a6edd8c,2022-04-16,2022-04-17,ATL,SFO,PT12H17M,False,False,False,716.61,3328.0,1650209100||1650230700,2022-04-17T11:25:00.000-04:00||2022-04-17T17:25:00.000-04:00,1650217380||1650253320,2022-04-17T13:43:00.000-04:00||2022-04-17T20:42:00.000-07:00,EWR||SFO,ATL||EWR,United||United,UA||UA,Embraer 175 (Enhanced Winglets)||,8280||22620,762||2566,coach||coach
d68ad98a8cfcc22035590b8b36217106,2022-04-16,2022-04-17,ATL,SFO,PT11H53M,False,False,False,763.2,2282.0,1650249600||1650287700,2022-04-17T22:40:00.000-04:00||2022-04-18T06:15:00.000-07:00,1650267600||1650292380,2022-04-18T00:40:00.000-07:00||2022-04-18T07:33:00.000-07:00,LAX||SFO,ATL||LAX,Delta||Delta,DL||DL,Airbus A321||Embraer 175 (Enhanced Winglets),18000||4680,1943||339,coach||coach
006cbe0b1fc101d7fed17b159bd7ad71,2022-04-16,2022-04-17,ATL,SFO,PT13H1M,False,False,False,763.2,2282.0,1650245520||1650287700,2022-04-17T21:32:00.000-04:00||2022-04-18T06:15:00.000-07:00,1650263400||1650292380,2022-04-17T23:30:00.000-07:00||2022-04-18T07:33:00.000-07:00,LAX||SFO,ATL||LAX,Delta||Delta,DL||DL,Airbus A321||Embraer 175 (Enhanced Winglets),17880||4680,1943||339,coach||coach
e4ad123bbf0f7b4d3bcea2803cb395ca,2022-04-16,2022-04-17,ATL,SFO,PT14H14M,False,False,False,763.2,2282.0,1650241140||1650287700,2022-04-17T20:19:00.000-04:00||2022-04-18T06:15:00.000-07:00,1650258960||1650292380,2022-04-17T22:16:00.000-07:00||2022-04-18T07:33:00.000-07:00,LAX||SFO,ATL||LAX,Delta||Delta,DL||DL,Boeing 757-200||Embraer 175 (Enhanced Winglets),17820||4680,1943||339,coach||coach
0ae4d505525950805cf7b0439734ef8a,2022-04-16,2022-04-17,ATL,SFO,PT7H23M,False,False,False,795.6,2186.0,1650197400||1650216540,2022-04-17T08:10:00.000-04:00||2022-04-17T11:29:00.000-06:00,1650212400||1650223980,2022-04-17T10:20:00.000-06:00||2022-04-17T12:33:00.000-07:00,SLC||SFO,ATL||SLC,Delta||Delta,DL||DL,Airbus A330-200||Boeing 737-800,15000||7440,1587||599,coach||coach
29bcf5e06e6c5406637cf237737ed7c2,2022-04-16,2022-04-17,ATL,SFO,PT14H2M,False,False,False,847.2,2282.0,1650249600||1650294900,2022-04-17T22:40:00.000-04:00||2022-04-18T08:15:00.000-07:00,1650267600||1650300120,2022-04-18T00:40:00.000-07:00||2022-04-18T09:42:00.000-07:00,LAX||SFO,ATL||LAX,Delta||Delta,DL||DL,Airbus A321||Embraer 175 (Enhanced Winglets),18000||5220,1943||339,coach||coach
a78f6c2ac1da421bccd083b8df2b0313,2022-04-16,2022-04-17,ATL,SFO,PT7H46M,False,False,False,885.6,2282.0,1650232080||1650255000,2022-04-17T17:48:00.000-04:00||2022-04-17T21:10:00.000-07:00,1650249540||1650260040,2022-04-17T19:39:00.000-07:00||2022-04-17T22:34:00.000-07:00,LAX||SFO,ATL||LAX,Alaska Airlines||Alaska Airlines,AS||AS,Airbus A321||Embraer 175,17460||5040,1943||339,coach||coach
4c0ca86759bb63279288cea3e467d398,2022-04-16,2022-04-17,ATL,SFO,PT8H12M,False,False,False,1011.6,2494.0,1650197400||1650211860,2022-04-17T08:10:00.000-04:00||2022-04-17T11:11:00.000-05:00,1650207000||1650226920,2022-04-17T09:50:00.000-05:00||2022-04-17T13:22:00.000-07:00,MSP||SFO,ATL||MSP,Delta||Delta,DL||DL,Boeing 737-900||Boeing 737-900,9600||15060,908||1586,coach||coach
359bb8017afed9451a1f3502a3faec93,2022-04-16,2022-04-17,ATL,SFO,PT8H26M,False,False,False,1011.6,2494.0,1650217440||1650232920,2022-04-17T13:44:00.000-04:00||2022-04-17T17:02:00.000-05:00,1650226860||1650247800,2022-04-17T15:21:00.000-05:00||2022-04-17T19:10:00.000-07:00,MSP||SFO,ATL||MSP,Delta||Delta,DL||DL,Boeing 737-900||Boeing 737-900,9420||14880,908||1586,coach||coach
c994fd766575fb495b3917cef0094f58,2022-04-16,2022-04-17,ATL,SFO,PT9H7M,False,False,False,1011.6,2494.0,1650194100||1650211860,2022-04-17T07:15:00.000-04:00||2022-04-17T11:11:00.000-05:00,1650203700||1650226920,2022-04-17T08:55:00.000-05:00||2022-04-17T13:22:00.000-07:00,MSP||SFO,ATL||MSP,Delta||Delta,DL||DL,Airbus A321||Boeing 737-900,9600||15060,908||1586,coach||coach
c28d52585668bc68fd655a4b62010f80,2022-04-16,2022-04-17,ATL,SFO,PT9H43M,False,False,False,1011.6,2494.0,1650212820||1650232920,2022-04-17T12:27:00.000-04:00||2022-04-17T17:02:00.000-05:00,1650222360||1650247800,2022-04-17T14:06:00.000-05:00||2022-04-17T19:10:00.000-07:00,MSP||SFO,ATL||MSP,Delta||Delta,DL||DL,Boeing 757||Boeing 737-900,9540||14880,908||1586,coach||coach
e6cf18b5d4f70a4bd808253436647e99,2022-04-16,2022-04-17,ATL,SFO,PT11H19M,False,False,False,1017.2,2494.0,1650222600||1650248280,2022-04-17T15:10:00.000-04:00||2022-04-17T21:18:00.000-05:00,1650232320||1650263340,2022-04-17T16:52:00.000-05:00||2022-04-17T23:29:00.000-07:00,MSP||SFO,ATL||MSP,Delta||Delta,DL||DL,Boeing 757-200||Airbus A320,9720||15060,908||1586,coach||coach
5ad947b310007fea3949068c4e551cbc,2022-04-16,2022-04-17,ATL,SFO,PT11H58M,False,False,False,1017.2,2494.0,1650204720||1650232920,2022-04-17T10:12:00.000-04:00||2022-04-17T17:02:00.000-05:00,1650214440||1650247800,2022-04-17T11:54:00.000-05:00||2022-04-17T19:10:00.000-07:00,MSP||SFO,ATL||MSP,Delta||Delta,DL||DL,Airbus A321||Boeing 737-900,9720||14880,908||1586,coach||coach
bb722acfb3f616197760c62ef3f8f73b,2022-04-16,2022-04-17,ATL,SFO,PT12H45M,False,False,False,1017.2,2494.0,1650217440||1650248280,2022-04-17T13:44:00.000-04:00||2022-04-17T21:18:00.000-05:00,1650226860||1650263340,2022-04-17T15:21:00.000-05:00||2022-04-17T23:29:00.000-07:00,MSP||SFO,ATL||MSP,Delta||Delta,DL||DL,Boeing 737-900||Airbus A320,9420||15060,908||1586,coach||coach
7e276eb2ccd2dc1f8697b6648b165c53,2022-04-16,2022-04-17,ATL,SFO,PT14H,False,False,False,1017.2,2494.0,1650197400||1650232920,2022-04-17T08:10:00.000-04:00||2022-04-17T17:02:00.000-05:00,1650207000||1650247800,2022-04-17T09:50:00.000-05:00||2022-04-17T19:10:00.000-07:00,MSP||SFO,ATL||MSP,Delta||Delta,DL||DL,Boeing 737-900||Boeing 737-900,9600||14880,908||1586,coach||coach
31ef74c25bd74a38a6460020c8cba465,2022-04-16,2022-04-17,ATL,SFO,PT14H2M,False,False,False,1017.2,2494.0,1650212820||1650248280,2022-04-17T12:27:00.000-04:00||2022-04-17T21:18:00.000-05:00,1650222360||1650263340,2022-04-17T14:06:00.000-05:00||2022-04-17T23:29:00.000-07:00,MSP||SFO,ATL||MSP,Delta||Delta,DL||DL,Boeing 757||Airbus A320,9540||15060,908||1586,coach||coach
21e71c1ea5d494cf9406e9038a58b961,2022-04-16,2022-04-18,ATL,BOS,PT2H30M,False,False,True,248.6,947.0,1650296400,2022-04-18T11:40:00.000-04:00,1650305400,2022-04-18T14:10:00.000-04:00,BOS,ATL,Delta,DL,Boeing 757-200,9000,947,coach
ef4b6a406cdfaa38a1c1d4911c1074de,2022-04-16,2022-04-18,ATL,BOS,PT2H32M,False,False,True,248.6,947.0,1650331500,2022-04-18T21:25:00.000-04:00,1650340620,2022-04-18T23:57:00.000-04:00,BOS,ATL,Delta,DL,Boeing 757,9120,947,coach
ad9a05a90b4ef222054f4059cc6bfdc7,2022-04-16,2022-04-18,ATL,BOS,PT2H35M,False,False,True,248.6,947.0,1650320940,2022-04-18T18:29:00.000-04:00,1650330240,2022-04-18T21:04:00.000-04:00,BOS,ATL,Delta,DL,Airbus A321,9300,947,coach
2c01653b9f36866864df5e5e22961b59,2022-04-16,2022-04-18,ATL,BOS,PT2H38M,False,False,True,248.6,947.0,1650293100,2022-04-18T10:45:00.000-04:00,1650302580,2022-04-18T13:23:00.000-04:00,BOS,ATL,JetBlue Airways,B6,,9480,947,coach
d7cfe8e63eb86655e66f2af6789045b8,2022-04-16,2022-04-18,ATL,BOS,PT2H44M,False,False,True,248.6,947.0,1650319620,2022-04-18T18:07:00.000-04:00,1650329460,2022-04-18T20:51:00.000-04:00,BOS,ATL,JetBlue Airways,B6,,9840,947,coach
08868ff6438552727eb1ee443c58691a,2022-04-16,2022-04-18,ATL,BOS,PT4H12M,False,False,False,251.1,956.0,1650284400||1650292020,2022-04-18T08:20:00.000-04:00||2022-04-18T10:27:00.000-04:00,1650289800||1650299520,2022-04-18T09:50:00.000-04:00||2022-04-18T12:32:00.000-04:00,CLT||BOS,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A320||Airbus A320,5400||7500,228||728,coach||coach
26f080eea5f167ba2ab1f5cfb8657986,2022-04-16,2022-04-18,ATL,BOS,PT4H17M,False,False,False,251.1,956.0,1650320100||1650327900,2022-04-18T18:15:00.000-04:00||2022-04-18T20:25:00.000-04:00,1650325020||1650335520,2022-04-18T19:37:00.000-04:00||2022-04-18T22:32:00.000-04:00,CLT||BOS,ATL||CLT,American Airlines||American Airlines,AA||AA,Canadair Regional Jet 900||Airbus A321,4920||7620,228||728,coach||coach
79883f01b8e171c637a768dae255a541,2022-04-16,2022-04-18,ATL,BOS,PT4H45M,False,False,False,251.1,956.0,1650313080||1650322320,2022-04-18T16:18:00.000-04:00||2022-04-18T18:52:00.000-04:00,1650317160||1650330180,2022-04-18T17:26:00.000-04:00||2022-04-18T21:03:00.000-04:00,CLT||BOS,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Boeing 737-800,4080||7860,228||728,coach||coach
82ae29b67cf0fed584bb7136816718d5,2022-04-16,2022-04-18,ATL,BOS,PT5H18M,False,False,False,251.1,956.0,1650284400||1650295200,2022-04-18T08:20:00.000-04:00||2022-04-18T11:20:00.000-04:00,1650289800||1650303480,2022-04-18T09:50:00.000-04:00||2022-04-18T13:38:00.000-04:00,CLT||BOS,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A320||Boeing 737-800,5400||8280,228||728,coach||coach
478906ef8ea89fce7eb236ed8c2c5649,2022-04-16,2022-04-18,ATL,BOS,PT5H32M,False,False,False,251.1,956.0,1650279600||1650292020,2022-04-18T07:00:00.000-04:00||2022-04-18T10:27:00.000-04:00,1650284460||1650299520,2022-04-18T08:21:00.000-04:00||2022-04-18T12:32:00.000-04:00,CLT||BOS,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Airbus A320,4860||7500,228||728,coach||coach
b62e15f46c78262b589c471534a97d7d,2022-04-16,2022-04-18,ATL,BOS,PT6H14M,False,False,False,251.1,956.0,1650313080||1650327900,2022-04-18T16:18:00.000-04:00||2022-04-18T20:25:00.000-04:00,1650317160||1650335520,2022-04-18T17:26:00.000-04:00||2022-04-18T22:32:00.000-04:00,CLT||BOS,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Airbus A321,4080||7620,228||728,coach||coach
f25564b7161483c397a64570f4cc44a1,2022-04-16,2022-04-18,ATL,BOS,PT6H38M,False,False,False,251.1,956.0,1650279600||1650295200,2022-04-18T07:00:00.000-04:00||2022-04-18T11:20:00.000-04:00,1650284460||1650303480,2022-04-18T08:21:00.000-04:00||2022-04-18T13:38:00.000-04:00,CLT||BOS,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A319||Boeing 737-800,4860||8280,228||728,coach||coach
a1deadb511c34097e9e5cfec29b39871,2022-04-16,2022-04-18,ATL,BOS,PT7H18M,False,False,False,251.1,956.0,1650284400||1650302820,2022-04-18T08:20:00.000-04:00||2022-04-18T13:27:00.000-04:00,1650289800||1650310680,2022-04-18T09:50:00.000-04:00||2022-04-18T15:38:00.000-04:00,CLT||BOS,ATL||CLT,American Airlines||American Airlines,AA||AA,Airbus A320||Airbus A321,5400||7860,228||728,coach||coach
a090a7e82be5b02ba9aaa7144551e1fd,2022-04-16,2022-04-18,ATL,BOS,PT4H29M,False,False,False,252.6,947.0,1650304200||1650315480,2022-04-18T13:50:00.000-04:00||2022-04-18T16:58:00.000-04:00,1650312180||1650320340,2022-04-18T16:03:00.000-04:00||2022-04-18T18:19:00.000-04:00,EWR||BOS,ATL||EWR,United||United,UA||UA,Airbus A319||Boeing 737-800,7980||4860,762||185,coach||coach
41f62f34af61d5e1e95493ddedf2498c,2022-04-16,2022-04-18,ATL,BOS,PT4H42M,False,False,False,252.6,947.0,1650297720||1650310200,2022-04-18T12:02:00.000-04:00||2022-04-18T15:30:00.000-04:00,1650306120||1650314640,2022-04-18T14:22:00.000-04:00||2022-04-18T16:44:00.000-04:00,EWR||BOS,ATL||EWR,United||United,UA||UA,Embraer 170||Airbus A319,8400||4440,762||185,coach||coach
